osm_id;ort;plz;landkreis;bundesland
535018;Rothenbach;56459;Westerwaldkreis;Rheinland-Pfalz
959855;Röthenbach (Allgäu);88167;Landkreis Lindau;Bayern
966170;Röthenbach an der Pegnitz;90552;Landkreis Nürnberger Land;Bayern
387541;Rothenbuch;63860;Landkreis Aschaffenburg;Bayern
387541;Rothenbuch;97840;Landkreis Aschaffenburg;Bayern
287759;Rothenburg ob der Tauber;91541;Landkreis Ansbach;Bayern
1311137;Rothenburg/Oberlausitz;02929;Landkreis Görlitz;Sachsen
337250;Rothenfels;97851;Landkreis Main-Spessart;Bayern
1411925;Rothenklempenow;17321;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1411925;Rothenklempenow;17322;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
2458465;Rothenstein;07751;Saale-Holzland-Kreis;Thüringen
318307;Röthlein;97520;Landkreis Schweinfurt;Bayern
1246678;Rothselberg;67753;Landkreis Kusel;Rheinland-Pfalz
1244321;Rötsweiler-Nockenthal;55767;Landkreis Birkenfeld;Rheinland-Pfalz
415716;Rott;57632;Landkreis Altenkirchen;Rheinland-Pfalz
933904;Rott;86935;Landkreis Landsberg am Lech;Bayern
935950;Rottach-Egern;83700;Landkreis Miesbach;Bayern
2186938;Rott am Inn;83543;Landkreis Rosenheim;Bayern
937786;Rottenacker;89616;Alb-Donau-Kreis;Baden-Württemberg
158433;Röttenbach;91187;Landkreis Roth;Bayern
1016512;Röttenbach;91341;Landkreis Erlangen-Höchstadt;Bayern
936785;Rottenbuch;82401;Landkreis Weilheim-Schongau;Bayern
179380;Rottenburg a. d. Laaber;84056;Landkreis Landshut;Bayern
2778912;Rottenburg am Neckar;72108;Landkreis Tübingen;Baden-Württemberg
182349;Rottendorf;97228;Landkreis Würzburg;Bayern
2829530;Rotterode;98587;Landkreis Schmalkalden-Meiningen;Thüringen
958110;Rotthalmünster;94094;Landkreis Passau;Bayern
162673;Röttingen;97285;Landkreis Würzburg;Bayern
943756;Rottweil;78628;Landkreis Rottweil;Baden-Württemberg
960508;Rötz;92444;Landkreis Cham;Bayern
393345;Rövershagen;18182;Landkreis Rostock;Mecklenburg-Vorpommern
1244230;Roxheim;55595;Landkreis Bad Kreuznach;Rheinland-Pfalz
1432699;Rubenow;17509;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
543132;Rüber;56295;Landkreis Mayen-Koblenz;Rheinland-Pfalz
1433745;Rubkow;17390;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
533592;Rückeroth;56244;Westerwaldkreis;Rheinland-Pfalz
966153;Rückersdorf;90607;Landkreis Nürnberger Land;Bayern
1322952;Rückersdorf;03238;Landkreis Elbe-Elster;Brandenburg
2790440;Rückersdorf;07580;Landkreis Greiz;Thüringen
448307;Rückholz;87494;Landkreis Ostallgäu;Bayern
1245062;Rückweiler;55776;Landkreis Birkenfeld;Rheinland-Pfalz
29822;Rudelzhausen;84104;Landkreis Freising;Bayern
393500;Rüdenau;63924;Landkreis Miltenberg;Bayern
283693;Rüdenhausen;97355;Landkreis Kitzingen;Bayern
447975;Ruderatshofen;87674;Landkreis Ostallgäu;Bayern
401647;Rudersberg;73635;Rems-Murr-Kreis;Baden-Württemberg
2410102;Rudersdorf;99628;Landkreis Sömmerda;Thüringen
1332927;Rüdersdorf bei Berlin;15345;Landkreis Märkisch-Oderland;Brandenburg
1332927;Rüdersdorf bei Berlin;15378;Landkreis Märkisch-Oderland;Brandenburg
1332927;Rüdersdorf bei Berlin;15562;Landkreis Märkisch-Oderland;Brandenburg
1399080;Rüdershausen;37434;Landkreis Göttingen;Niedersachsen
958108;Ruderting;94161;Landkreis Passau;Bayern
1244226;Rüdesheim;55593;Landkreis Bad Kreuznach;Rheinland-Pfalz
409093;Rüdesheim am Rhein;65385;Rheingau-Taunus-Kreis;Hessen
1318332;Rüdnitz;16321;Landkreis Barnim;Brandenburg
1273347;Rudolstadt;07407;Landkreis Saalfeld-Rudolstadt;Thüringen
1022777;Rugendorf;95365;Landkreis Kulmbach;Bayern
1149230;Rügge;24405;Kreis Schleswig-Flensburg;Schleswig-Holstein
534272;Rügland;91622;Landkreis Ansbach;Bayern
1337350;Rühen;38471;Landkreis Gifhorn;Niedersachsen
1268940;Ruhla;99842;Wartburgkreis;Thüringen
1314277;Ruhland;01945;Landkreis Oberspreewald-Lausitz;Brandenburg
959164;Ruhmannsfelden;94239;Landkreis Regen;Bayern
1963382;Rühn;18246;Landkreis Rostock;Mecklenburg-Vorpommern
941688;Ruhpolding;83324;Landkreis Traunstein;Bayern
1289806;Rühstädt;19322;Landkreis Prignitz;Brandenburg
958120;Ruhstorf a.d.Rott;94099;Landkreis Passau;Bayern
310409;Ruhwinkel;24601;Kreis Plön;Schleswig-Holstein
1964352;Rukieten;18258;Landkreis Rostock;Mecklenburg-Vorpommern
1978258;Rullstorf;21379;Landkreis Lüneburg;Niedersachsen
1250429;Rülzheim;76761;Landkreis Germersheim;Rheinland-Pfalz
1251121;Rumbach;76891;Landkreis Südwestpfalz;Rheinland-Pfalz
1244000;Rümmelsheim;55452;Landkreis Bad Kreuznach;Rheinland-Pfalz
1130278;Rümmingen;79595;Landkreis Lörrach;Baden-Württemberg
548509;Rumohr;24254;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
532321;Rümpel;23843;Kreis Stormarn;Schleswig-Holstein
961934;Runding;93486;Landkreis Cham;Bayern
324308;Runkel;65594;Landkreis Limburg-Weilburg;Hessen
453849;Ruppach-Goldhausen;56412;Westerwaldkreis;Rheinland-Pfalz
1249971;Ruppertsberg;67152;Landkreis Bad Dürkheim;Rheinland-Pfalz
1253990;Ruppertsecken;67808;Donnersbergkreis;Rheinland-Pfalz
540471;Ruppertshofen;56357;Rhein-Lahn-Kreis;Rheinland-Pfalz
915422;Ruppertshofen;73577;Ostalbkreis;Baden-Württemberg
1251158;Ruppertsweiler;66957;Landkreis Südwestpfalz;Rheinland-Pfalz
173116;Ruppichteroth;53809;Rhein-Sieg-Kreis;Nordrhein-Westfalen
1245061;Ruschberg;55776;Landkreis Birkenfeld;Rheinland-Pfalz
444699;Rüscheid;56584;Landkreis Neuwied;Rheinland-Pfalz
444912;Rüsselsheim am Main;65428;Kreis Groß-Gerau;Hessen
1254394;Rüssingen;67308;Donnersbergkreis;Rheinland-Pfalz
453000;Rust;77977;Ortenaukreis;Baden-Württemberg
2395972;Rustenfelde;37318;Landkreis Eichsfeld;Thüringen
722154;Rutesheim;71277;Landkreis Böblingen;Baden-Württemberg
153398;Rüthen;59602;Kreis Soest;Nordrhein-Westfalen
1302368;Rüthnick;16835;Landkreis Ostprignitz-Ruppin;Brandenburg
1246576;Ruthweiler;66869;Landkreis Kusel;Rheinland-Pfalz
1481617;Rüting;23936;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
1246619;Rutsweiler am Glan;66887;Landkreis Kusel;Rheinland-Pfalz
1246668;Rutsweiler an der Lauter;67752;Landkreis Kusel;Rheinland-Pfalz
2778405;Ruttersdorf-Lotschen;07646;Saale-Holzland-Kreis;Thüringen
374286;Saal;18317;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
956675;Saal a.d.Donau;93342;Landkreis Kelheim;Bayern
387519;Saal a.d.Saale;97633;Landkreis Rhön-Grabfeld;Bayern
2179213;Saalburg-Ebersdorf;07929;Saale-Orla-Kreis;Thüringen
941756;Saaldorf-Surheim;83416;Landkreis Berchtesgadener Land;Bayern
2856465;Saaleplatte;99510;Landkreis Weimarer Land;Thüringen
1273359;Saalfeld/Saale;07318;Landkreis Saalfeld-Rudolstadt;Thüringen
1250997;Saalstadt;66919;Landkreis Südwestpfalz;Rheinland-Pfalz
2804575;Saara;07589;Landkreis Greiz;Thüringen
1187159;Saarbrücken;66111;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66113;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66115;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66117;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66119;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66121;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66123;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66125;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66126;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66127;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66128;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66129;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66130;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66131;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66132;Regionalverband Saarbrücken;Saarland
1187159;Saarbrücken;66133;Regionalverband Saarbrücken;Saarland
1256034;Saarburg;54439;Landkreis Trier-Saarburg;Rheinland-Pfalz
1184570;Saarlouis;66740;Landkreis Saarlouis;Saarland
1184566;Saarwellingen;66793;Landkreis Saarlouis;Saarland
534385;Sachsen bei Ansbach;91623;Landkreis Ansbach;Bayern
1263900;Sachsenbrunn;98678;Landkreis Hildburghausen;Thüringen
1182472;Sachsenhagen;31553;Landkreis Schaumburg;Niedersachsen
2856466;Sachsenhausen;99439;Landkreis Weimarer Land;Thüringen
405823;Sachsenheim;74343;Landkreis Ludwigsburg;Baden-Württemberg
935179;Sachsenkam;83679;Landkreis Bad Tölz-Wolfratshausen;Bayern
155713;Saerbeck;48369;Kreis Steinfurt;Nordrhein-Westfalen
194600;Saffig;56648;Landkreis Mayen-Koblenz;Rheinland-Pfalz
1437949;Sagard;18551;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1467513;Sahms;21493;Kreis Herzogtum Lauenburg;Schleswig-Holstein
379882;Sailauf;63877;Landkreis Aschaffenburg;Bayern
2792103;Salach;73084;Landkreis Göppingen;Baden-Württemberg
959657;Salching;94330;Landkreis Straubing-Bogen;Bayern
958970;Saldenburg;94163;Landkreis Freyung-Grafenau;Bayern
1476157;Salem;23883;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1476157;Salem;23911;Kreis Herzogtum Lauenburg;Schleswig-Holstein
2806603;Salem;88682;Bodenseekreis;Baden-Württemberg
957725;Salgen;87775;Landkreis Unterallgäu;Bayern
1322950;Sallgast;03238;Landkreis Elbe-Elster;Brandenburg
1074564;Salm;54570;Landkreis Vulkaneifel;Rheinland-Pfalz
1259143;Salmtal;54528;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
387325;Salz;97616;Landkreis Rhön-Grabfeld;Bayern
534488;Salz;56414;Westerwaldkreis;Rheinland-Pfalz
2406726;Salzatal;06198;Saalekreis;Sachsen-Anhalt
1250150;Salzbergen;48499;Landkreis Emsland;Niedersachsen
533262;Salzburg;56479;Westerwaldkreis;Rheinland-Pfalz
62659;Salzgitter;38226;;Niedersachsen
62659;Salzgitter;38228;;Niedersachsen
62659;Salzgitter;38229;;Niedersachsen
62659;Salzgitter;38239;;Niedersachsen
62659;Salzgitter;38259;;Niedersachsen
335206;Salzhausen;21376;Landkreis Harburg;Niedersachsen
1186469;Salzhemmendorf;31020;Landkreis Hameln-Pyrmont;Niedersachsen
148081;Salzkotten;33154;Kreis Paderborn;Nordrhein-Westfalen
1285595;Salzwedel;29410;Altmarkkreis Salzwedel;Sachsen-Anhalt
958102;Salzweg;94121;Landkreis Passau;Bayern
2186939;Samerberg;83122;Landkreis Rosenheim;Bayern
2012780;Samern;48465;Landkreis Grafschaft Bentheim;Niedersachsen
1438068;Samtens;18573;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
387771;Sand a.Main;97522;Landkreis Haßberge;Bayern
1284759;Sandau (Elbe);39524;Landkreis Stendal;Sachsen-Anhalt
387470;Sandberg;97657;Landkreis Rhön-Grabfeld;Bayern
1023212;Sandbostel;27446;Landkreis Rotenburg (Wümme);Niedersachsen
1187754;Sande;26452;Landkreis Friesland;Niedersachsen
1329612;Sandersdorf-Brehna;06792;Landkreis Anhalt-Bitterfeld;Sachsen-Anhalt
1329612;Sandersdorf-Brehna;06794;Landkreis Anhalt-Bitterfeld;Sachsen-Anhalt
1329612;Sandersdorf-Brehna;06796;Landkreis Anhalt-Bitterfeld;Sachsen-Anhalt
1329612;Sandersdorf-Brehna;06809;Landkreis Anhalt-Bitterfeld;Sachsen-Anhalt
1464774;Sandesneben;23898;Kreis Herzogtum Lauenburg;Schleswig-Holstein
453405;Sandhausen;69207;Rhein-Neckar-Kreis;Baden-Württemberg
2399162;Sangerhausen;06526;Landkreis Mansfeld-Südharz;Sachsen-Anhalt
393356;Sanitz;18190;Landkreis Rostock;Mecklenburg-Vorpommern
1253980;Sankt Alban;67813;Donnersbergkreis;Rheinland-Pfalz
1253980;Sankt Alban;67822;Donnersbergkreis;Rheinland-Pfalz
1269721;Sankt Aldegund;56858;Landkreis Cochem-Zell;Rheinland-Pfalz
949910;Sankt Annen;25776;Kreis Dithmarschen;Schleswig-Holstein
158642;Sankt Augustin;53757;Rhein-Sieg-Kreis;Nordrhein-Westfalen
1270376;Sankt Bernhard;98660;Landkreis Hildburghausen;Thüringen
959665;Sankt Englmar;94379;Landkreis Straubing-Bogen;Bayern
1190015;Sankt Goar;56329;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
539918;Sankt Goarshausen;56346;Rhein-Lahn-Kreis;Rheinland-Pfalz
1184823;Sankt Ingbert;66386;Saarpfalz-Kreis;Saarland
548055;Sankt Johann;56727;Landkreis Mayen-Koblenz;Rheinland-Pfalz
1245781;Sankt Johann;55578;Landkreis Mainz-Bingen;Rheinland-Pfalz
1246778;Sankt Julian;66887;Landkreis Kusel;Rheinland-Pfalz
443575;Sankt Katharinen;53562;Landkreis Neuwied;Rheinland-Pfalz
1244234;Sankt Katharinen;55595;Landkreis Bad Kreuznach;Rheinland-Pfalz
448011;Sankt Margarethen;25572;Kreis Steinburg;Schleswig-Holstein
1252415;Sankt Martin;67487;Landkreis Südliche Weinstraße;Rheinland-Pfalz
938081;Sankt Michaelisdonn;25693;Kreis Dithmarschen;Schleswig-Holstein
958979;Sankt Oswald-Riedlhütte;94566;Landkreis Freyung-Grafenau;Bayern
958979;Sankt Oswald-Riedlhütte;94568;Landkreis Freyung-Grafenau;Bayern
1950429;Sankt Peter;79271;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
1395345;Sankt Peter-Ording;25826;Kreis Nordfriesland;Schleswig-Holstein
548980;Sankt Sebastian;56220;Landkreis Mayen-Koblenz;Rheinland-Pfalz
1140561;Sankt Thomas;54655;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1184603;Sankt Wendel;66606;Landkreis St. Wendel;Saarland
934757;Sankt Wolfgang;84427;Landkreis Erding;Bayern
1241624;Sargenroth;55471;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
450069;Sarlhusen;24616;Kreis Steinburg;Schleswig-Holstein
1085813;Sarmersbach;54552;Landkreis Vulkaneifel;Rheinland-Pfalz
1971866;Sarmstorf;18276;Landkreis Rostock;Mecklenburg-Vorpommern
1432535;Sarnow;17392;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1427218;Sarow;17111;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
90874;Sarstedt;31157;Landkreis Hildesheim;Niedersachsen
422932;Sarzbüttel;25785;Kreis Dithmarschen;Schleswig-Holstein
452973;Sasbach;77880;Ortenaukreis;Baden-Württemberg
1124272;Sasbach am Kaiserstuhl;79361;Landkreis Emmendingen;Baden-Württemberg
452975;Sasbachwalden;77887;Ortenaukreis;Baden-Württemberg
1075136;Sassen;56767;Landkreis Vulkaneifel;Rheinland-Pfalz
152284;Sassenberg;48336;Kreis Warendorf;Nordrhein-Westfalen
1392805;Sassenburg;38524;Landkreis Gifhorn;Niedersachsen
1427502;Sassen-Trantow;17121;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1437541;Sassnitz;18546;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1109692;Saterland;26683;Landkreis Cloppenburg;Niedersachsen
394334;Satow;18239;Landkreis Rostock;Mecklenburg-Vorpommern
390786;Satteldorf;74589;Landkreis Schwäbisch Hall;Baden-Württemberg
446430;Sauensiek;21644;Landkreis Stade;Niedersachsen
929730;Sauerlach;82054;Landkreis München;Bayern
539917;Sauerthal;65391;Rhein-Lahn-Kreis;Rheinland-Pfalz
2805754;Sauldorf;88605;Landkreis Sigmaringen;Baden-Württemberg
937797;Saulgrub;82442;Landkreis Garmisch-Partenkirchen;Bayern
1248412;Saulheim;55291;Landkreis Alzey-Worms;Rheinland-Pfalz
